image,resnet50_classe,auc_augmentation
ILSVRC2012_val_00025990.JPEG,jeep,98.68419647216795
ILSVRC2012_val_00026001.JPEG,tiger shark,96.0341339111328
ILSVRC2012_val_00026030.JPEG,garden spider,90.14661407470705
ILSVRC2012_val_00026041.JPEG,container ship,82.58868408203125
ILSVRC2012_val_00026092.JPEG,oxygen mask,72.46730041503906
ILSVRC2012_val_00026097.JPEG,standard schnauzer,91.83538055419922
ILSVRC2012_val_00026142.JPEG,ballplayer,85.45950317382812
ILSVRC2012_val_00026146.JPEG,cocker spaniel,97.7959213256836
ILSVRC2012_val_00026166.JPEG,wardrobe,82.62690734863281
ILSVRC2012_val_00026194.JPEG,golf ball,93.28028869628906
ILSVRC2012_val_00026202.JPEG,mud turtle,95.0722198486328
ILSVRC2012_val_00026210.JPEG,waffle iron,49.18608093261719
ILSVRC2012_val_00026213.JPEG,bullfrog,98.84733581542967
ILSVRC2012_val_00026220.JPEG,jack-o'-lantern,81.35394287109375
ILSVRC2012_val_00026231.JPEG,web site,98.1172332763672
ILSVRC2012_val_00026264.JPEG,shower curtain,88.51142883300781
ILSVRC2012_val_00026277.JPEG,projector,97.20220947265624
ILSVRC2012_val_00026305.JPEG,comic book,97.05882263183594
ILSVRC2012_val_00026310.JPEG,Italian greyhound,93.49372863769533
ILSVRC2012_val_00026333.JPEG,pizza,94.19512176513672
ILSVRC2012_val_00026338.JPEG,black stork,81.7059097290039
ILSVRC2012_val_00026343.JPEG,Pembroke,95.14862060546876
ILSVRC2012_val_00026368.JPEG,gown,92.04769134521484
ILSVRC2012_val_00026387.JPEG,Weimaraner,80.93926239013672
ILSVRC2012_val_00026395.JPEG,bighorn,93.11014556884766
ILSVRC2012_val_00026398.JPEG,convertible,85.21173858642578
ILSVRC2012_val_00026414.JPEG,sliding door,94.96407318115234
ILSVRC2012_val_00026433.JPEG,soup bowl,89.68206024169922
ILSVRC2012_val_00026459.JPEG,iPod,64.68013000488281
ILSVRC2012_val_00026494.JPEG,aircraft carrier,91.29229736328124
ILSVRC2012_val_00026501.JPEG,chime,95.0030288696289
ILSVRC2012_val_00026504.JPEG,king penguin,52.218631744384766
ILSVRC2012_val_00026545.JPEG,lion,0.8425801396369934
ILSVRC2012_val_00026579.JPEG,great grey owl,96.50027465820312
ILSVRC2012_val_00026585.JPEG,Angora,0.4118754267692566
ILSVRC2012_val_00026600.JPEG,garden spider,87.80682373046875
ILSVRC2012_val_00026606.JPEG,wallaby,83.33332824707031
ILSVRC2012_val_00026626.JPEG,cicada,10.463964462280272
ILSVRC2012_val_00026640.JPEG,CD player,96.9866714477539
ILSVRC2012_val_00026683.JPEG,albatross,93.82332611083984
ILSVRC2012_val_00026694.JPEG,cab,98.15572357177734
ILSVRC2012_val_00026712.JPEG,diamondback,94.51802825927734
ILSVRC2012_val_00026730.JPEG,chow,81.57936096191406
ILSVRC2012_val_00026732.JPEG,oxcart,97.92501068115234
ILSVRC2012_val_00026736.JPEG,redbone,40.57584762573242
ILSVRC2012_val_00026786.JPEG,black and gold garden spider,82.94024658203125
ILSVRC2012_val_00026827.JPEG,mitten,98.03778076171876
ILSVRC2012_val_00026836.JPEG,banana,99.32042694091795
ILSVRC2012_val_00026846.JPEG,perfume,95.393310546875
ILSVRC2012_val_00026873.JPEG,lionfish,98.41270446777344
ILSVRC2012_val_00026910.JPEG,Chihuahua,96.29629516601562
ILSVRC2012_val_00026960.JPEG,totem pole,98.5204620361328
ILSVRC2012_val_00026962.JPEG,American black bear,87.37327575683594
ILSVRC2012_val_00026981.JPEG,spiny lobster,39.03940200805664
ILSVRC2012_val_00027004.JPEG,cassette,98.03840637207033
ILSVRC2012_val_00027026.JPEG,tick,57.3795166015625
ILSVRC2012_val_00027043.JPEG,sorrel,97.05048370361328
ILSVRC2012_val_00027045.JPEG,paintbrush,85.71428680419922
ILSVRC2012_val_00027053.JPEG,briard,93.33332061767578
ILSVRC2012_val_00027055.JPEG,vacuum,66.11669921875
ILSVRC2012_val_00027079.JPEG,bald eagle,92.21467590332033
ILSVRC2012_val_00027087.JPEG,coffeepot,88.10556030273438
ILSVRC2012_val_00027091.JPEG,container ship,92.9135513305664
ILSVRC2012_val_00027094.JPEG,American Staffordshire terrier,96.5475845336914
ILSVRC2012_val_00027126.JPEG,fire screen,89.82662200927734
ILSVRC2012_val_00027138.JPEG,scabbard,82.41541290283203
ILSVRC2012_val_00027184.JPEG,Samoyed,95.49454498291016
ILSVRC2012_val_00027190.JPEG,harp,92.92799377441406
ILSVRC2012_val_00027206.JPEG,common iguana,99.1636199951172
ILSVRC2012_val_00027218.JPEG,rock crab,91.09600830078124
ILSVRC2012_val_00027225.JPEG,bikini,94.2471694946289
ILSVRC2012_val_00027242.JPEG,giant panda,97.1619110107422
ILSVRC2012_val_00027269.JPEG,common newt,97.7471923828125
ILSVRC2012_val_00027270.JPEG,sea slug,92.99154663085938
ILSVRC2012_val_00027296.JPEG,shovel,69.88941955566406
ILSVRC2012_val_00027310.JPEG,car mirror,95.367919921875
ILSVRC2012_val_00027326.JPEG,soup bowl,74.63504028320312
ILSVRC2012_val_00027373.JPEG,Labrador retriever,96.61373901367188
ILSVRC2012_val_00027378.JPEG,weevil,97.61904907226562
ILSVRC2012_val_00027392.JPEG,ear,99.1640625
ILSVRC2012_val_00027404.JPEG,hermit crab,1.5030677318572998
ILSVRC2012_val_00027430.JPEG,cowboy hat,97.86908721923828
ILSVRC2012_val_00027456.JPEG,brass,96.41463470458984
ILSVRC2012_val_00027467.JPEG,fountain,60.733299255371094
ILSVRC2012_val_00027481.JPEG,lesser panda,95.21988677978516
ILSVRC2012_val_00027503.JPEG,broccoli,92.72966003417967
ILSVRC2012_val_00027512.JPEG,Shih-Tzu,59.14676284790039
ILSVRC2012_val_00027525.JPEG,lampshade,51.97465896606445
ILSVRC2012_val_00027538.JPEG,slot,98.36662292480467
ILSVRC2012_val_00027550.JPEG,prison,96.23161315917967
ILSVRC2012_val_00027582.JPEG,starfish,96.47573852539062
ILSVRC2012_val_00027617.JPEG,gasmask,98.21559143066406
ILSVRC2012_val_00027620.JPEG,bicycle-built-for-two,98.16056823730467
ILSVRC2012_val_00027647.JPEG,traffic light,97.00460815429688
ILSVRC2012_val_00027648.JPEG,vase,71.57757568359375
ILSVRC2012_val_00027658.JPEG,cuirass,96.81067657470705
ILSVRC2012_val_00027660.JPEG,washbasin,90.24691772460938
ILSVRC2012_val_00027720.JPEG,goblet,96.72476959228516
ILSVRC2012_val_00027739.JPEG,bucket,97.59846496582033
ILSVRC2012_val_00027757.JPEG,Afghan hound,75.8006362915039
ILSVRC2012_val_00027805.JPEG,Border terrier,74.63092803955078
ILSVRC2012_val_00027823.JPEG,guacamole,85.0423583984375
ILSVRC2012_val_00027827.JPEG,viaduct,95.63782501220705
ILSVRC2012_val_00027831.JPEG,junco,89.2596664428711
ILSVRC2012_val_00027859.JPEG,mud turtle,81.43473052978516
ILSVRC2012_val_00027892.JPEG,moving van,49.23089599609375
ILSVRC2012_val_00027950.JPEG,thunder snake,81.300537109375
ILSVRC2012_val_00027961.JPEG,muzzle,50.58161163330078
ILSVRC2012_val_00027962.JPEG,toy poodle,31.017738342285156
ILSVRC2012_val_00027993.JPEG,apron,90.38213348388672
ILSVRC2012_val_00027997.JPEG,tow truck,98.75
ILSVRC2012_val_00028013.JPEG,trimaran,94.46568298339844
ILSVRC2012_val_00028079.JPEG,head cabbage,92.8561553955078
ILSVRC2012_val_00028102.JPEG,maze,88.87885284423828
ILSVRC2012_val_00028152.JPEG,standard schnauzer,97.73383331298828
ILSVRC2012_val_00028155.JPEG,theater curtain,95.65216064453124
ILSVRC2012_val_00028182.JPEG,flute,3.2591402530670166
ILSVRC2012_val_00028184.JPEG,howler monkey,95.46617889404295
ILSVRC2012_val_00028191.JPEG,shoji,94.58472442626952
ILSVRC2012_val_00028207.JPEG,grand piano,95.71524810791016
ILSVRC2012_val_00028209.JPEG,tow truck,98.7825164794922
ILSVRC2012_val_00028271.JPEG,barometer,80.43968963623047
ILSVRC2012_val_00028293.JPEG,poncho,97.7272720336914
ILSVRC2012_val_00028316.JPEG,packet,77.19054412841797
ILSVRC2012_val_00028327.JPEG,ski,91.28900909423828
ILSVRC2012_val_00028331.JPEG,squirrel monkey,0.734681248664856
ILSVRC2012_val_00028349.JPEG,syringe,68.076171875
ILSVRC2012_val_00028431.JPEG,washbasin,97.99539184570312
ILSVRC2012_val_00028432.JPEG,honeycomb,98.36424255371094
ILSVRC2012_val_00028445.JPEG,black and gold garden spider,88.39228057861328
ILSVRC2012_val_00028456.JPEG,poncho,92.8571548461914
ILSVRC2012_val_00028479.JPEG,Polaroid camera,92.2727508544922
ILSVRC2012_val_00028483.JPEG,scale,93.21798706054688
ILSVRC2012_val_00028485.JPEG,steam locomotive,98.27474212646484
ILSVRC2012_val_00028527.JPEG,assault rifle,98.46154022216795
ILSVRC2012_val_00028534.JPEG,snowplow,98.80953216552734
ILSVRC2012_val_00028584.JPEG,Doberman,50.582786560058594
ILSVRC2012_val_00028667.JPEG,sulphur-crested cockatoo,96.875
ILSVRC2012_val_00028706.JPEG,Japanese spaniel,90.47319793701172
ILSVRC2012_val_00028730.JPEG,fiddler crab,66.5384750366211
ILSVRC2012_val_00028738.JPEG,maillot,91.22964477539062
ILSVRC2012_val_00028752.JPEG,greenhouse,13.990985870361328
ILSVRC2012_val_00028756.JPEG,boathouse,41.17155456542969
ILSVRC2012_val_00028757.JPEG,brassiere,91.08692169189452
ILSVRC2012_val_00028759.JPEG,Scottish deerhound,27.01802444458008
ILSVRC2012_val_00028777.JPEG,espresso maker,9.126250267028809
ILSVRC2012_val_00028787.JPEG,CD player,93.13835144042967
ILSVRC2012_val_00028814.JPEG,scorpion,95.73995971679688
ILSVRC2012_val_00028827.JPEG,hare,93.8387451171875
ILSVRC2012_val_00028843.JPEG,sunscreen,74.08982849121094
ILSVRC2012_val_00028849.JPEG,American egret,98.03921508789062
ILSVRC2012_val_00028865.JPEG,caldron,97.9591827392578
ILSVRC2012_val_00028918.JPEG,sea slug,93.93096923828124
ILSVRC2012_val_00028952.JPEG,china cabinet,81.958984375
ILSVRC2012_val_00028965.JPEG,curly-coated retriever,97.0545883178711
ILSVRC2012_val_00028999.JPEG,shower curtain,94.14404296875
ILSVRC2012_val_00029004.JPEG,apiary,68.6036376953125
ILSVRC2012_val_00029023.JPEG,Yorkshire terrier,95.66497802734376
ILSVRC2012_val_00029030.JPEG,black and gold garden spider,92.8730926513672
ILSVRC2012_val_00029033.JPEG,nematode,82.83963012695312
ILSVRC2012_val_00029092.JPEG,ruddy turnstone,97.6821746826172
ILSVRC2012_val_00029095.JPEG,remote control,17.544845581054688
ILSVRC2012_val_00029106.JPEG,police van,96.04031372070312
ILSVRC2012_val_00029156.JPEG,wolf spider,95.73587036132812
ILSVRC2012_val_00029175.JPEG,American Staffordshire terrier,31.477062225341797
ILSVRC2012_val_00029186.JPEG,coyote,92.95551300048828
ILSVRC2012_val_00029243.JPEG,hermit crab,3.132084608078003
ILSVRC2012_val_00029251.JPEG,lipstick,93.69253540039062
ILSVRC2012_val_00029276.JPEG,pirate,94.67686462402344
ILSVRC2012_val_00029277.JPEG,soft-coated wheaten terrier,95.9632568359375
ILSVRC2012_val_00029279.JPEG,binoculars,92.07957458496094
ILSVRC2012_val_00029280.JPEG,snorkel,90.18789672851562
ILSVRC2012_val_00029289.JPEG,papillon,0.1799619495868683
ILSVRC2012_val_00029290.JPEG,stinkhorn,85.03095245361328
ILSVRC2012_val_00029351.JPEG,goose,96.1236343383789
ILSVRC2012_val_00029375.JPEG,miniature poodle,88.12217712402344
ILSVRC2012_val_00029380.JPEG,soup bowl,89.55183410644531
ILSVRC2012_val_00029384.JPEG,espresso,97.5242919921875
ILSVRC2012_val_00029409.JPEG,sea lion,87.01815032958984
ILSVRC2012_val_00029442.JPEG,rhinoceros beetle,88.18630981445312
ILSVRC2012_val_00029455.JPEG,CD player,97.14971923828124
ILSVRC2012_val_00029506.JPEG,Yorkshire terrier,93.6577377319336
ILSVRC2012_val_00029530.JPEG,tile roof,88.13414764404297
ILSVRC2012_val_00029535.JPEG,school bus,99.00138092041016
ILSVRC2012_val_00029538.JPEG,acoustic guitar,94.69573974609376
ILSVRC2012_val_00029566.JPEG,llama,97.38231658935548
ILSVRC2012_val_00029597.JPEG,beacon,93.33332061767578
ILSVRC2012_val_00029603.JPEG,library,98.1313934326172
ILSVRC2012_val_00029612.JPEG,rifle,98.0
ILSVRC2012_val_00029625.JPEG,strainer,97.59545135498048
ILSVRC2012_val_00029637.JPEG,fountain pen,91.66667175292967
ILSVRC2012_val_00029676.JPEG,bearskin,96.10511779785156
ILSVRC2012_val_00029688.JPEG,chain,4.137872219085693
ILSVRC2012_val_00029698.JPEG,goose,86.19194030761719
ILSVRC2012_val_00029731.JPEG,mitten,69.63371276855469
ILSVRC2012_val_00029771.JPEG,ladle,89.02177429199219
ILSVRC2012_val_00029822.JPEG,mink,66.5469741821289
ILSVRC2012_val_00029874.JPEG,Angora,94.65203857421876
ILSVRC2012_val_00029881.JPEG,valley,72.4280014038086
ILSVRC2012_val_00029882.JPEG,park bench,92.30975341796876
ILSVRC2012_val_00029920.JPEG,nail,87.03350830078125
ILSVRC2012_val_00029953.JPEG,remote control,94.52165222167967
ILSVRC2012_val_00029969.JPEG,trombone,95.68164825439452
ILSVRC2012_val_00030011.JPEG,water ouzel,84.30658721923828
ILSVRC2012_val_00030019.JPEG,pot,95.76873016357422
ILSVRC2012_val_00030048.JPEG,lakeside,59.48468399047851
ILSVRC2012_val_00030067.JPEG,vine snake,90.16691589355467
ILSVRC2012_val_00030071.JPEG,goldfinch,95.25621032714844
ILSVRC2012_val_00030155.JPEG,basketball,98.66666412353516
ILSVRC2012_val_00030156.JPEG,tiger shark,93.90219116210938
ILSVRC2012_val_00030162.JPEG,stethoscope,80.31672668457031
ILSVRC2012_val_00030170.JPEG,Leonberg,92.32752227783205
ILSVRC2012_val_00030181.JPEG,earthstar,98.88087463378906
ILSVRC2012_val_00030192.JPEG,assault rifle,89.7587890625
ILSVRC2012_val_00030215.JPEG,sliding door,98.10448455810548
ILSVRC2012_val_00030221.JPEG,vine snake,94.44444274902344
ILSVRC2012_val_00030239.JPEG,malinois,50.7257080078125
ILSVRC2012_val_00030258.JPEG,slug,97.1074447631836
ILSVRC2012_val_00030290.JPEG,stone wall,83.12022399902344
ILSVRC2012_val_00030297.JPEG,Bernese mountain dog,87.88160705566406
ILSVRC2012_val_00030390.JPEG,Irish terrier,90.28392791748048
ILSVRC2012_val_00030393.JPEG,computer keyboard,92.6180191040039
ILSVRC2012_val_00030410.JPEG,pirate,94.30731964111328
ILSVRC2012_val_00030428.JPEG,limpkin,94.44444274902344
ILSVRC2012_val_00030513.JPEG,car mirror,88.2495346069336
ILSVRC2012_val_00030525.JPEG,recreational vehicle,96.2242202758789
ILSVRC2012_val_00030554.JPEG,hamper,98.71680450439452
ILSVRC2012_val_00030556.JPEG,sunglass,90.0
ILSVRC2012_val_00030577.JPEG,dumbbell,92.46973419189452
ILSVRC2012_val_00030601.JPEG,sliding door,93.59089660644533
ILSVRC2012_val_00030606.JPEG,pug,88.8170394897461
ILSVRC2012_val_00030625.JPEG,poncho,42.60282897949219
ILSVRC2012_val_00030650.JPEG,bottlecap,97.80592346191406
ILSVRC2012_val_00030669.JPEG,Dutch oven,91.96461486816406
ILSVRC2012_val_00030679.JPEG,power drill,92.82527923583984
ILSVRC2012_val_00030704.JPEG,ice bear,94.44444274902344
ILSVRC2012_val_00030727.JPEG,baboon,95.68838500976562
ILSVRC2012_val_00030735.JPEG,envelope,93.84153747558594
ILSVRC2012_val_00030736.JPEG,loggerhead,83.42752838134766
ILSVRC2012_val_00030746.JPEG,Dandie Dinmont,83.66758728027344
ILSVRC2012_val_00030761.JPEG,ashcan,97.0691909790039
ILSVRC2012_val_00030780.JPEG,torch,96.13655853271484
ILSVRC2012_val_00030796.JPEG,gown,74.7542953491211
ILSVRC2012_val_00030801.JPEG,stove,9.85308074951172
ILSVRC2012_val_00030829.JPEG,cicada,94.52381896972656
ILSVRC2012_val_00030841.JPEG,balance beam,97.77777862548828
ILSVRC2012_val_00030849.JPEG,lab coat,90.96360778808594
ILSVRC2012_val_00030881.JPEG,Angora,74.76678466796875
ILSVRC2012_val_00030886.JPEG,rain barrel,93.46825408935548
ILSVRC2012_val_00030906.JPEG,quilt,97.48413848876952
ILSVRC2012_val_00030911.JPEG,junco,98.18016052246094
ILSVRC2012_val_00030946.JPEG,mitten,30.456764221191406
ILSVRC2012_val_00030978.JPEG,apiary,88.90372467041016
ILSVRC2012_val_00030999.JPEG,castle,98.03921508789062
ILSVRC2012_val_00031025.JPEG,Bedlington terrier,95.397705078125
ILSVRC2012_val_00031053.JPEG,wolf spider,92.3237762451172
ILSVRC2012_val_00031085.JPEG,shower curtain,31.68636131286621
ILSVRC2012_val_00031086.JPEG,goldfinch,64.20275115966797
ILSVRC2012_val_00031100.JPEG,colobus,71.31741333007812
ILSVRC2012_val_00031164.JPEG,brass,97.62355041503906
ILSVRC2012_val_00031165.JPEG,packet,38.3701286315918
ILSVRC2012_val_00031167.JPEG,dragonfly,51.66698455810547
ILSVRC2012_val_00031174.JPEG,miniskirt,97.5439224243164
ILSVRC2012_val_00031179.JPEG,leatherback turtle,97.92332458496094
ILSVRC2012_val_00031197.JPEG,grey fox,5.0309648513793945
ILSVRC2012_val_00031208.JPEG,bucket,92.33421325683594
ILSVRC2012_val_00031210.JPEG,knot,73.57990264892578
ILSVRC2012_val_00031214.JPEG,three-toed sloth,75.71676635742188
ILSVRC2012_val_00031216.JPEG,bullet train,95.55709838867188
ILSVRC2012_val_00031243.JPEG,tiger shark,97.46272277832033
ILSVRC2012_val_00031264.JPEG,water tower,93.50641632080078
ILSVRC2012_val_00031268.JPEG,parachute,93.89834594726562
ILSVRC2012_val_00031280.JPEG,cannon,95.70093536376952
ILSVRC2012_val_00031314.JPEG,boxer,97.77777862548828
ILSVRC2012_val_00031365.JPEG,submarine,93.24890899658205
ILSVRC2012_val_00031368.JPEG,Brittany spaniel,94.97825622558594
ILSVRC2012_val_00031370.JPEG,polecat,89.54951477050781
ILSVRC2012_val_00031389.JPEG,loggerhead,86.38197326660156
ILSVRC2012_val_00031427.JPEG,pineapple,82.06486511230469
ILSVRC2012_val_00031428.JPEG,neck brace,97.91667938232422
ILSVRC2012_val_00031454.JPEG,stage,87.95503234863281
ILSVRC2012_val_00031457.JPEG,boathouse,96.61360168457033
ILSVRC2012_val_00031477.JPEG,barn,96.875
ILSVRC2012_val_00031518.JPEG,purse,92.70759582519533
ILSVRC2012_val_00031546.JPEG,harvester,72.20549774169922
ILSVRC2012_val_00031551.JPEG,Windsor tie,97.9140396118164
ILSVRC2012_val_00031553.JPEG,megalith,81.27552032470703
ILSVRC2012_val_00031563.JPEG,electric fan,46.55485153198242
ILSVRC2012_val_00031597.JPEG,Chihuahua,95.81329345703124
ILSVRC2012_val_00031613.JPEG,parallel bars,98.03858947753906
ILSVRC2012_val_00031633.JPEG,English setter,18.953100204467773
ILSVRC2012_val_00031640.JPEG,clumber,0.3686722815036773
ILSVRC2012_val_00031657.JPEG,ice lolly,93.96981048583984
ILSVRC2012_val_00031696.JPEG,lacewing,92.24913787841795
ILSVRC2012_val_00031697.JPEG,reel,77.72638702392578
ILSVRC2012_val_00031751.JPEG,triumphal arch,97.80865478515624
ILSVRC2012_val_00031761.JPEG,soap dispenser,92.67616271972656
ILSVRC2012_val_00031781.JPEG,banana,97.73316192626952
ILSVRC2012_val_00031786.JPEG,prison,98.47925567626952
ILSVRC2012_val_00031833.JPEG,basketball,97.52767944335938
ILSVRC2012_val_00031842.JPEG,yawl,90.5893783569336
ILSVRC2012_val_00031862.JPEG,screwdriver,94.93081665039062
ILSVRC2012_val_00031890.JPEG,great grey owl,93.89899444580078
ILSVRC2012_val_00031956.JPEG,mailbox,92.7739715576172
ILSVRC2012_val_00031986.JPEG,airship,95.25013732910156
ILSVRC2012_val_00032003.JPEG,oxcart,93.1489715576172
ILSVRC2012_val_00032027.JPEG,Old English sheepdog,95.83331298828124
ILSVRC2012_val_00032047.JPEG,Newfoundland,97.5
ILSVRC2012_val_00032086.JPEG,ringneck snake,97.88329315185548
ILSVRC2012_val_00032097.JPEG,stopwatch,70.96195983886719
ILSVRC2012_val_00032116.JPEG,butternut squash,93.94146728515624
ILSVRC2012_val_00032121.JPEG,breastplate,90.05611419677734
ILSVRC2012_val_00032141.JPEG,African grey,87.7795181274414
ILSVRC2012_val_00032148.JPEG,komondor,97.64485168457033
ILSVRC2012_val_00032173.JPEG,castle,82.30030822753906
ILSVRC2012_val_00032179.JPEG,hand blower,26.021623611450195
ILSVRC2012_val_00032196.JPEG,ringlet,73.84999084472656
ILSVRC2012_val_00032213.JPEG,wardrobe,71.20543670654297
ILSVRC2012_val_00032214.JPEG,soap dispenser,98.490478515625
ILSVRC2012_val_00032233.JPEG,grocery store,93.8192901611328
ILSVRC2012_val_00032234.JPEG,necklace,82.1424789428711
ILSVRC2012_val_00032256.JPEG,yurt,98.13614654541016
ILSVRC2012_val_00032344.JPEG,quail,97.7272720336914
ILSVRC2012_val_00032358.JPEG,ringneck snake,77.39816284179688
ILSVRC2012_val_00032360.JPEG,rifle,24.39742088317871
ILSVRC2012_val_00032370.JPEG,Granny Smith,97.56873321533205
ILSVRC2012_val_00032397.JPEG,tobacco shop,56.3470458984375
ILSVRC2012_val_00032399.JPEG,cassette player,84.104736328125
ILSVRC2012_val_00032406.JPEG,boxer,99.28466033935548
ILSVRC2012_val_00032408.JPEG,canoe,79.8500747680664
ILSVRC2012_val_00032438.JPEG,turnstile,94.21367645263672
ILSVRC2012_val_00032458.JPEG,crossword puzzle,75.29168701171875
ILSVRC2012_val_00032478.JPEG,maraca,95.08534240722656
ILSVRC2012_val_00032487.JPEG,combination lock,95.17498779296876
ILSVRC2012_val_00032652.JPEG,dingo,98.26081085205078
ILSVRC2012_val_00032654.JPEG,bolete,93.84204864501952
ILSVRC2012_val_00032672.JPEG,ibex,97.87681579589844
ILSVRC2012_val_00032697.JPEG,barbell,93.80076599121094
ILSVRC2012_val_00032702.JPEG,jay,87.5
ILSVRC2012_val_00032723.JPEG,barometer,97.56097412109376
ILSVRC2012_val_00032738.JPEG,komondor,96.83048248291016
ILSVRC2012_val_00032745.JPEG,tow truck,98.337646484375
ILSVRC2012_val_00032776.JPEG,pirate,91.29507446289062
ILSVRC2012_val_00032778.JPEG,cocktail shaker,95.4470443725586
ILSVRC2012_val_00032785.JPEG,Rottweiler,96.63186645507812
ILSVRC2012_val_00032812.JPEG,platypus,55.86665725708008
ILSVRC2012_val_00032833.JPEG,speedboat,98.83070373535156
ILSVRC2012_val_00032911.JPEG,dumbbell,96.279296875
ILSVRC2012_val_00032926.JPEG,measuring cup,3.6581311225891113
ILSVRC2012_val_00032934.JPEG,African chameleon,88.1137466430664
ILSVRC2012_val_00032941.JPEG,custard apple,91.62342834472656
ILSVRC2012_val_00032942.JPEG,bison,98.05774688720705
ILSVRC2012_val_00032954.JPEG,jean,96.15384674072266
ILSVRC2012_val_00032972.JPEG,hammer,96.71941375732422
ILSVRC2012_val_00032973.JPEG,mixing bowl,89.87552642822266
ILSVRC2012_val_00033046.JPEG,necklace,99.12281036376952
ILSVRC2012_val_00033050.JPEG,nematode,86.76683044433594
ILSVRC2012_val_00033051.JPEG,Dutch oven,61.47043228149414
ILSVRC2012_val_00033057.JPEG,Bernese mountain dog,95.94046020507812
ILSVRC2012_val_00033067.JPEG,Doberman,90.85293579101562
ILSVRC2012_val_00033076.JPEG,goose,97.74284362792967
ILSVRC2012_val_00033096.JPEG,fountain pen,96.84388732910156
ILSVRC2012_val_00033104.JPEG,American lobster,99.06307220458984
ILSVRC2012_val_00033148.JPEG,dishrag,96.2861557006836
ILSVRC2012_val_00033177.JPEG,kit fox,89.42084503173828
ILSVRC2012_val_00033188.JPEG,crayfish,48.38984298706055
ILSVRC2012_val_00033190.JPEG,spotlight,57.404640197753906
ILSVRC2012_val_00033227.JPEG,spider web,98.30509948730467
ILSVRC2012_val_00033231.JPEG,Dandie Dinmont,97.22222137451172
ILSVRC2012_val_00033252.JPEG,gazelle,66.87361907958984
ILSVRC2012_val_00033323.JPEG,sorrel,54.58039474487305
ILSVRC2012_val_00033351.JPEG,hourglass,93.3201141357422
ILSVRC2012_val_00033374.JPEG,milk can,96.17218017578124
ILSVRC2012_val_00033377.JPEG,bottlecap,98.52941131591795
ILSVRC2012_val_00033382.JPEG,green lizard,58.3860969543457
ILSVRC2012_val_00033441.JPEG,airliner,98.30509948730467
ILSVRC2012_val_00033444.JPEG,syringe,92.8571548461914
ILSVRC2012_val_00033454.JPEG,standard schnauzer,98.611083984375
ILSVRC2012_val_00033486.JPEG,horizontal bar,94.06822967529295
ILSVRC2012_val_00033519.JPEG,German shepherd,97.65711975097656
ILSVRC2012_val_00033533.JPEG,container ship,95.7215805053711
ILSVRC2012_val_00033539.JPEG,file,95.26050567626952
ILSVRC2012_val_00033546.JPEG,black widow,84.572509765625
ILSVRC2012_val_00033561.JPEG,kit fox,45.154441833496094
ILSVRC2012_val_00033569.JPEG,dogsled,98.22727966308594
ILSVRC2012_val_00033584.JPEG,puffer,94.11764526367188
ILSVRC2012_val_00033635.JPEG,radiator,89.96672821044922
ILSVRC2012_val_00033655.JPEG,airship,97.4970474243164
ILSVRC2012_val_00033663.JPEG,teapot,93.50725555419922
ILSVRC2012_val_00033670.JPEG,refrigerator,87.21372985839844
ILSVRC2012_val_00033683.JPEG,Staffordshire bullterrier,80.92698669433594
ILSVRC2012_val_00033692.JPEG,crib,95.49065399169922
ILSVRC2012_val_00033711.JPEG,pitcher,93.39276885986328
ILSVRC2012_val_00033713.JPEG,maraca,84.34127807617188
ILSVRC2012_val_00033800.JPEG,marmot,94.38845825195312
ILSVRC2012_val_00033805.JPEG,velvet,96.27384948730467
ILSVRC2012_val_00033806.JPEG,horse cart,77.6287612915039
ILSVRC2012_val_00033827.JPEG,armadillo,95.08399963378906
ILSVRC2012_val_00033886.JPEG,potter's wheel,97.03819274902344
ILSVRC2012_val_00033887.JPEG,chainlink fence,14.958673477172852
ILSVRC2012_val_00033900.JPEG,aircraft carrier,91.96595764160156
ILSVRC2012_val_00033950.JPEG,purse,86.71437072753906
ILSVRC2012_val_00033967.JPEG,patas,94.02810668945312
ILSVRC2012_val_00033985.JPEG,wing,95.0097885131836
ILSVRC2012_val_00034002.JPEG,paddlewheel,73.82169342041016
ILSVRC2012_val_00034022.JPEG,corkscrew,90.90909576416016
ILSVRC2012_val_00034036.JPEG,malamute,76.41776275634766
ILSVRC2012_val_00034054.JPEG,garter snake,98.66658020019533
ILSVRC2012_val_00034076.JPEG,sea slug,96.875
ILSVRC2012_val_00034106.JPEG,spindle,91.9269027709961
ILSVRC2012_val_00034114.JPEG,kimono,84.82708740234375
ILSVRC2012_val_00034126.JPEG,shopping basket,90.2723388671875
ILSVRC2012_val_00034133.JPEG,toilet tissue,89.9717788696289
ILSVRC2012_val_00034178.JPEG,hammerhead,96.69862365722656
ILSVRC2012_val_00034182.JPEG,feather boa,98.88589477539062
ILSVRC2012_val_00034202.JPEG,beer glass,92.78707885742188
ILSVRC2012_val_00034223.JPEG,albatross,96.6821517944336
ILSVRC2012_val_00034226.JPEG,tailed frog,91.87969970703124
ILSVRC2012_val_00034239.JPEG,Sealyham terrier,95.23600006103516
ILSVRC2012_val_00034273.JPEG,black and gold garden spider,94.7165985107422
ILSVRC2012_val_00034328.JPEG,can opener,78.38702392578125
ILSVRC2012_val_00034362.JPEG,envelope,14.78067398071289
